from,to,car,incoming_time,boarding_time,attended_time,dist_d,n_call,n_floor,car_position_call,car_direction_call,car_queue_buttons,car_queue_floor,dist_d_deny1,n_call_deny1,n_floor_deny1,car_position_deny1,car_direction_deny1,car_queue_buttons_deny1,car_queue_floor_deny1,dist_d_deny2,n_call_deny2,n_floor_deny2,car_position_deny2,car_direction_deny2,car_queue_buttons_deny2,car_queue_floor_deny2,dist_d_deny3,n_call_deny3,n_floor_deny3,car_position_deny3,car_direction_deny3,car_queue_buttons_deny3,car_queue_floor_deny3,waiting_time,journey_time,total_time
0,11,e_1,454,487,538,30,7,7,11,4,0,1,14,2,2,8,5,2,0,30,7,7,0,2,7,0,22,6,6,8,5,5,1,33,51,84
0,11,e_1,454,487,538,30,7,7,11,4,0,1,30,7,7,0,2,7,0,22,6,6,8,5,5,1,14,2,2,8,5,2,0,33,51,84
0,11,e_1,454,487,538,30,7,7,11,4,0,1,30,7,7,0,2,7,0,14,2,2,8,5,2,0,22,6,6,8,5,5,1,33,51,84
0,11,e_1,463,487,538,28,7,7,8,4,0,1,20,4,4,10,5,3,1,28,7,7,2,5,6,1,11,1,1,11,5,1,0,24,51,75
0,11,e_1,463,487,538,28,7,7,8,4,0,1,11,1,1,11,5,1,0,20,4,4,10,5,3,1,28,7,7,2,5,6,1,24,51,75
0,11,e_1,463,487,538,28,7,7,8,4,0,1,11,1,1,11,5,1,0,28,7,7,2,5,6,1,20,4,4,10,5,3,1,24,51,75
0,11,e_1,463,487,538,28,7,7,8,4,0,1,28,7,7,2,5,6,1,20,4,4,10,5,3,1,11,1,1,11,5,1,0,24,51,75
0,11,e_1,463,487,538,28,7,7,8,4,0,1,28,7,7,2,5,6,1,11,1,1,11,5,1,0,20,4,4,10,5,3,1,24,51,75
0,9,e_2,487,500,541,22,4,4,4,4,0,1,14,1,0,14,4,0,1,22,4,4,8,5,3,1,30,10,10,0,5,9,1,13,41,54
0,9,e_2,487,500,541,22,4,4,4,4,0,1,30,10,10,0,5,9,1,14,1,0,14,4,0,1,22,4,4,8,5,3,1,13,41,54
0,9,e_2,487,500,541,22,4,4,4,4,0,1,30,10,10,0,5,9,1,22,4,4,8,5,3,1,14,1,0,14,4,0,1,13,41,54
0,9,e_2,487,500,541,22,4,4,4,4,0,1,22,4,4,8,5,3,1,14,1,0,14,4,0,1,30,10,10,0,5,9,1,13,41,54
0,9,e_2,487,500,541,22,4,4,4,4,0,1,22,4,4,8,5,3,1,30,10,10,0,5,9,1,14,1,0,14,4,0,1,13,41,54
0,3,e_0,500,531,544,19,3,3,10,4,0,1,27,9,9,3,5,8,1,19,3,3,11,5,2,1,30,9,9,0,5,8,1,31,13,44
0,3,e_0,500,531,544,19,3,3,10,4,0,1,30,9,9,0,5,8,1,27,9,9,3,5,8,1,19,3,3,11,5,2,1,31,13,44
0,3,e_0,500,531,544,19,3,3,10,4,0,1,30,9,9,0,5,8,1,19,3,3,11,5,2,1,27,9,9,3,5,8,1,31,13,44
0,3,e_0,500,531,544,19,3,3,10,4,0,1,19,3,3,11,5,2,1,27,9,9,3,5,8,1,30,9,9,0,5,8,1,31,13,44
0,3,e_0,500,531,544,19,3,3,10,4,0,1,19,3,3,11,5,2,1,30,9,9,0,5,8,1,27,9,9,3,5,8,1,31,13,44
0,4,e_0,403,531,549,15,3,3,4,4,0,1,24,6,6,6,5,5,1,15,3,3,11,5,2,1,7,1,0,7,4,0,1,128,18,146
0,4,e_0,403,531,549,15,3,3,4,4,0,1,7,1,0,7,4,0,1,24,6,6,6,5,5,1,15,3,3,11,5,2,1,128,18,146
0,4,e_0,403,531,549,15,3,3,4,4,0,1,7,1,0,7,4,0,1,15,3,3,11,5,2,1,24,6,6,6,5,5,1,128,18,146
0,4,e_0,403,531,549,15,3,3,4,4,0,1,15,3,3,11,5,2,1,24,6,6,6,5,5,1,7,1,0,7,4,0,1,128,18,146
0,4,e_0,403,531,549,15,3,3,4,4,0,1,15,3,3,11,5,2,1,7,1,0,7,4,0,1,24,6,6,6,5,5,1,128,18,146
0,11,e_2,490,500,549,21,4,4,3,4,0,1,13,1,0,13,4,0,1,21,4,4,9,5,3,1,30,9,9,0,5,9,0,10,49,59
0,11,e_2,490,500,549,21,4,4,3,4,0,1,30,9,9,0,5,9,0,13,1,0,13,4,0,1,21,4,4,9,5,3,1,10,49,59
0,11,e_2,490,500,549,21,4,4,3,4,0,1,30,9,9,0,5,9,0,21,4,4,9,5,3,1,13,1,0,13,4,0,1,10,49,59
0,11,e_2,490,500,549,21,4,4,3,4,0,1,21,4,4,9,5,3,1,13,1,0,13,4,0,1,30,9,9,0,5,9,0,10,49,59
0,11,e_2,490,500,549,21,4,4,3,4,0,1,21,4,4,9,5,3,1,30,9,9,0,5,9,0,13,1,0,13,4,0,1,10,49,59
0,11,e_2,492,500,549,21,3,3,2,4,0,1,13,1,0,13,4,0,1,21,3,3,9,5,2,1,29,10,10,1,5,9,1,8,49,57
0,11,e_2,492,500,549,21,3,3,2,4,0,1,29,10,10,1,5,9,1,13,1,0,13,4,0,1,21,3,3,9,5,2,1,8,49,57
0,11,e_2,492,500,549,21,3,3,2,4,0,1,29,10,10,1,5,9,1,21,3,3,9,5,2,1,13,1,0,13,4,0,1,8,49,57
0,11,e_2,492,500,549,21,3,3,2,4,0,1,21,3,3,9,5,2,1,13,1,0,13,4,0,1,29,10,10,1,5,9,1,8,49,57
0,11,e_2,492,500,549,21,3,3,2,4,0,1,21,3,3,9,5,2,1,29,10,10,1,5,9,1,13,1,0,13,4,0,1,8,49,57
0,11,e_2,499,500,549,19,3,3,0,3,0,0,10,1,0,10,4,0,1,19,3,3,11,5,2,1,28,9,9,2,5,8,1,1,49,50
0,11,e_2,499,500,549,19,3,3,0,3,0,0,28,9,9,2,5,8,1,10,1,0,10,4,0,1,19,3,3,11,5,2,1,1,49,50
0,11,e_2,499,500,549,19,3,3,0,3,0,0,28,9,9,2,5,8,1,19,3,3,11,5,2,1,10,1,0,10,4,0,1,1,49,50
0,11,e_2,499,500,549,19,3,3,0,3,0,0,19,3,3,11,5,2,1,10,1,0,10,4,0,1,28,9,9,2,5,8,1,1,49,50
0,11,e_2,499,500,549,19,3,3,0,3,0,0,19,3,3,11,5,2,1,28,9,9,2,5,8,1,10,1,0,10,4,0,1,1,49,50
0,15,e_1,372,487,552,4,7,7,1,4,0,1,13,0,0,13,3,0,0,4,7,7,4,3,7,1,15,0,0,15,2,1,0,115,65,180
0,15,e_1,372,487,552,4,7,7,1,4,0,1,15,0,0,15,2,1,0,13,0,0,13,3,0,0,4,7,7,4,3,7,1,115,65,180
0,15,e_1,372,487,552,4,7,7,1,4,0,1,15,0,0,15,2,1,0,4,7,7,4,3,7,1,13,0,0,13,3,0,0,115,65,180
0,15,e_1,372,487,552,4,7,7,1,4,0,1,4,7,7,4,3,7,1,13,0,0,13,3,0,0,15,0,0,15,2,1,0,115,65,180
0,15,e_1,372,487,552,4,7,7,1,4,0,1,4,7,7,4,3,7,1,15,0,0,15,2,1,0,13,0,0,13,3,0,0,115,65,180
0,15,e_2,493,500,563,21,3,3,2,4,0,1,12,1,0,12,4,0,1,21,3,3,9,5,2,1,29,9,9,1,2,9,1,7,63,70
0,15,e_2,493,500,563,21,3,3,2,4,0,1,29,9,9,1,2,9,1,12,1,0,12,4,0,1,21,3,3,9,5,2,1,7,63,70
0,15,e_2,493,500,563,21,3,3,2,4,0,1,29,9,9,1,2,9,1,21,3,3,9,5,2,1,12,1,0,12,4,0,1,7,63,70
0,15,e_2,493,500,563,21,3,3,2,4,0,1,21,3,3,9,5,2,1,12,1,0,12,4,0,1,29,9,9,1,2,9,1,7,63,70
0,15,e_2,493,500,563,21,3,3,2,4,0,1,21,3,3,9,5,2,1,29,9,9,1,2,9,1,12,1,0,12,4,0,1,7,63,70
0,9,e_0,411,531,566,13,1,1,2,4,0,1,22,6,6,8,5,5,1,13,1,1,13,2,1,1,4,1,0,4,4,0,1,120,35,155
0,9,e_0,411,531,566,13,1,1,2,4,0,1,4,1,0,4,4,0,1,22,6,6,8,5,5,1,13,1,1,13,2,1,1,120,35,155
0,9,e_0,411,531,566,13,1,1,2,4,0,1,4,1,0,4,4,0,1,13,1,1,13,2,1,1,22,6,6,8,5,5,1,120,35,155
0,9,e_0,411,531,566,13,1,1,2,4,0,1,13,1,1,13,2,1,1,22,6,6,8,5,5,1,4,1,0,4,4,0,1,120,35,155
0,9,e_0,411,531,566,13,1,1,2,4,0,1,13,1,1,13,2,1,1,4,1,0,4,4,0,1,22,6,6,8,5,5,1,120,35,155
0,2,e_3,544,561,571,5,1,0,5,4,0,1,27,8,8,3,5,7,1,20,2,2,10,5,2,0,17,2,2,13,5,1,1,17,10,27
0,2,e_3,544,561,571,5,1,0,5,4,0,1,17,2,2,13,5,1,1,27,8,8,3,5,7,1,20,2,2,10,5,2,0,17,10,27
0,2,e_3,544,561,571,5,1,0,5,4,0,1,17,2,2,13,5,1,1,20,2,2,10,5,2,0,27,8,8,3,5,7,1,17,10,27
0,2,e_3,544,561,571,5,1,0,5,4,0,1,20,2,2,10,5,2,0,27,8,8,3,5,7,1,17,2,2,13,5,1,1,17,10,27
0,2,e_3,544,561,571,5,1,0,5,4,0,1,20,2,2,10,5,2,0,17,2,2,13,5,1,1,27,8,8,3,5,7,1,17,10,27
0,11,e_0,407,531,574,14,2,2,3,4,0,1,23,6,6,7,5,5,1,14,2,2,12,5,1,1,5,1,0,5,4,0,1,124,43,167
0,11,e_0,407,531,574,14,2,2,3,4,0,1,5,1,0,5,4,0,1,23,6,6,7,5,5,1,14,2,2,12,5,1,1,124,43,167
0,11,e_0,407,531,574,14,2,2,3,4,0,1,5,1,0,5,4,0,1,14,2,2,12,5,1,1,23,6,6,7,5,5,1,124,43,167
0,11,e_0,407,531,574,14,2,2,3,4,0,1,14,2,2,12,5,1,1,23,6,6,7,5,5,1,5,1,0,5,4,0,1,124,43,167
0,11,e_0,407,531,574,14,2,2,3,4,0,1,14,2,2,12,5,1,1,5,1,0,5,4,0,1,23,6,6,7,5,5,1,124,43,167
0,11,e_0,508,531,574,16,2,2,7,4,0,1,26,7,7,4,5,6,1,16,2,2,14,2,2,1,29,7,7,1,5,7,0,23,43,66
0,11,e_0,508,531,574,16,2,2,7,4,0,1,29,7,7,1,5,7,0,26,7,7,4,5,6,1,16,2,2,14,2,2,1,23,43,66
0,11,e_0,508,531,574,16,2,2,7,4,0,1,29,7,7,1,5,7,0,16,2,2,14,2,2,1,26,7,7,4,5,6,1,23,43,66
0,11,e_0,508,531,574,16,2,2,7,4,0,1,16,2,2,14,2,2,1,26,7,7,4,5,6,1,29,7,7,1,5,7,0,23,43,66
0,11,e_0,508,531,574,16,2,2,7,4,0,1,16,2,2,14,2,2,1,29,7,7,1,5,7,0,26,7,7,4,5,6,1,23,43,66
0,3,e_3,557,561,576,1,1,0,1,4,0,1,24,7,7,6,5,6,1,17,1,1,13,5,1,0,14,1,0,14,4,0,1,4,15,19
0,3,e_3,557,561,576,1,1,0,1,4,0,1,14,1,0,14,4,0,1,24,7,7,6,5,6,1,17,1,1,13,5,1,0,4,15,19
0,3,e_3,557,561,576,1,1,0,1,4,0,1,14,1,0,14,4,0,1,17,1,1,13,5,1,0,24,7,7,6,5,6,1,4,15,19
0,3,e_3,557,561,576,1,1,0,1,4,0,1,17,1,1,13,5,1,0,24,7,7,6,5,6,1,14,1,0,14,4,0,1,4,15,19
0,3,e_3,557,561,576,1,1,0,1,4,0,1,17,1,1,13,5,1,0,14,1,0,14,4,0,1,24,7,7,6,5,6,1,4,15,19
0,12,e_0,416,531,579,12,1,0,0,3,0,0,21,5,5,9,5,4,1,12,1,0,12,4,0,1,2,1,0,2,4,0,1,115,48,163
0,12,e_0,416,531,579,12,1,0,0,3,0,0,2,1,0,2,4,0,1,21,5,5,9,5,4,1,12,1,0,12,4,0,1,115,48,163
0,12,e_0,416,531,579,12,1,0,0,3,0,0,2,1,0,2,4,0,1,12,1,0,12,4,0,1,21,5,5,9,5,4,1,115,48,163
0,12,e_0,416,531,579,12,1,0,0,3,0,0,12,1,0,12,4,0,1,21,5,5,9,5,4,1,2,1,0,2,4,0,1,115,48,163
0,12,e_0,416,531,579,12,1,0,0,3,0,0,12,1,0,12,4,0,1,2,1,0,2,4,0,1,21,5,5,9,5,4,1,115,48,163
0,12,e_0,502,531,579,18,3,3,9,4,0,1,27,8,8,3,5,7,1,18,3,3,12,5,2,1,30,8,8,0,5,8,0,29,48,77
0,12,e_0,502,531,579,18,3,3,9,4,0,1,30,8,8,0,5,8,0,27,8,8,3,5,7,1,18,3,3,12,5,2,1,29,48,77
0,12,e_0,502,531,579,18,3,3,9,4,0,1,30,8,8,0,5,8,0,18,3,3,12,5,2,1,27,8,8,3,5,7,1,29,48,77
0,12,e_0,502,531,579,18,3,3,9,4,0,1,18,3,3,12,5,2,1,27,8,8,3,5,7,1,30,8,8,0,5,8,0,29,48,77
0,12,e_0,502,531,579,18,3,3,9,4,0,1,18,3,3,12,5,2,1,30,8,8,0,5,8,0,27,8,8,3,5,7,1,29,48,77
0,13,e_0,409,531,584,14,2,2,2,4,0,1,22,6,6,8,5,5,1,14,2,2,12,5,1,1,5,1,0,5,4,0,1,122,53,175
0,13,e_0,409,531,584,14,2,2,2,4,0,1,5,1,0,5,4,0,1,22,6,6,8,5,5,1,14,2,2,12,5,1,1,122,53,175
0,13,e_0,409,531,584,14,2,2,2,4,0,1,5,1,0,5,4,0,1,14,2,2,12,5,1,1,22,6,6,8,5,5,1,122,53,175
0,13,e_0,409,531,584,14,2,2,2,4,0,1,14,2,2,12,5,1,1,22,6,6,8,5,5,1,5,1,0,5,4,0,1,122,53,175
0,13,e_0,409,531,584,14,2,2,2,4,0,1,14,2,2,12,5,1,1,5,1,0,5,4,0,1,22,6,6,8,5,5,1,122,53,175
0,13,e_0,412,531,584,13,1,0,1,4,0,1,21,6,6,9,5,5,1,13,1,0,13,4,0,1,4,1,0,4,4,0,1,119,53,172
0,13,e_0,412,531,584,13,1,0,1,4,0,1,4,1,0,4,4,0,1,21,6,6,9,5,5,1,13,1,0,13,4,0,1,119,53,172
0,13,e_0,412,531,584,13,1,0,1,4,0,1,4,1,0,4,4,0,1,13,1,0,13,4,0,1,21,6,6,9,5,5,1,119,53,172
0,13,e_0,412,531,584,13,1,0,1,4,0,1,13,1,0,13,4,0,1,21,6,6,9,5,5,1,4,1,0,4,4,0,1,119,53,172
0,13,e_0,412,531,584,13,1,0,1,4,0,1,13,1,0,13,4,0,1,4,1,0,4,4,0,1,21,6,6,9,5,5,1,119,53,172
0,5,e_3,538,561,584,7,1,0,7,4,0,1,29,9,9,1,5,8,1,22,3,3,8,5,3,0,19,2,2,11,5,1,1,23,23,46
0,5,e_3,538,561,584,7,1,0,7,4,0,1,19,2,2,11,5,1,1,29,9,9,1,5,8,1,22,3,3,8,5,3,0,23,23,46
0,5,e_3,538,561,584,7,1,0,7,4,0,1,19,2,2,11,5,1,1,22,3,3,8,5,3,0,29,9,9,1,5,8,1,23,23,46
0,5,e_3,538,561,584,7,1,0,7,4,0,1,22,3,3,8,5,3,0,29,9,9,1,5,8,1,19,2,2,11,5,1,1,23,23,46
0,5,e_3,538,561,584,7,1,0,7,4,0,1,22,3,3,8,5,3,0,19,2,2,11,5,1,1,29,9,9,1,5,8,1,23,23,46
0,14,e_0,405,531,589,14,3,3,4,4,0,1,24,6,6,6,5,5,1,14,3,3,12,5,2,1,6,1,0,6,4,0,1,126,58,184
0,14,e_0,405,531,589,14,3,3,4,4,0,1,6,1,0,6,4,0,1,24,6,6,6,5,5,1,14,3,3,12,5,2,1,126,58,184
0,14,e_0,405,531,589,14,3,3,4,4,0,1,6,1,0,6,4,0,1,14,3,3,12,5,2,1,24,6,6,6,5,5,1,126,58,184
0,14,e_0,405,531,589,14,3,3,4,4,0,1,14,3,3,12,5,2,1,24,6,6,6,5,5,1,6,1,0,6,4,0,1,126,58,184
0,14,e_0,405,531,589,14,3,3,4,4,0,1,14,3,3,12,5,2,1,6,1,0,6,4,0,1,24,6,6,6,5,5,1,126,58,184
0,14,e_0,406,531,589,14,2,2,3,4,0,1,23,6,6,7,5,5,1,14,2,2,12,2,2,1,6,1,0,6,4,0,1,125,58,183
0,14,e_0,406,531,589,14,2,2,3,4,0,1,6,1,0,6,4,0,1,23,6,6,7,5,5,1,14,2,2,12,2,2,1,125,58,183
0,14,e_0,406,531,589,14,2,2,3,4,0,1,6,1,0,6,4,0,1,14,2,2,12,2,2,1,23,6,6,7,5,5,1,125,58,183
0,14,e_0,406,531,589,14,2,2,3,4,0,1,14,2,2,12,2,2,1,23,6,6,7,5,5,1,6,1,0,6,4,0,1,125,58,183
0,14,e_0,406,531,589,14,2,2,3,4,0,1,14,2,2,12,2,2,1,6,1,0,6,4,0,1,23,6,6,7,5,5,1,125,58,183
0,14,e_0,410,531,589,13,2,2,2,4,0,1,22,6,6,8,5,5,1,13,2,2,13,5,1,1,4,1,0,4,4,0,1,121,58,179
0,14,e_0,410,531,589,13,2,2,2,4,0,1,4,1,0,4,4,0,1,22,6,6,8,5,5,1,13,2,2,13,5,1,1,121,58,179
0,14,e_0,410,531,589,13,2,2,2,4,0,1,4,1,0,4,4,0,1,13,2,2,13,5,1,1,22,6,6,8,5,5,1,121,58,179
0,14,e_0,410,531,589,13,2,2,2,4,0,1,13,2,2,13,5,1,1,22,6,6,8,5,5,1,4,1,0,4,4,0,1,121,58,179
0,14,e_0,410,531,589,13,2,2,2,4,0,1,13,2,2,13,5,1,1,4,1,0,4,4,0,1,22,6,6,8,5,5,1,121,58,179
0,14,e_0,503,531,589,18,3,3,9,4,0,1,27,8,8,3,5,7,1,18,3,3,12,5,2,1,30,8,8,0,5,8,0,28,58,86
0,14,e_0,503,531,589,18,3,3,9,4,0,1,30,8,8,0,5,8,0,27,8,8,3,5,7,1,18,3,3,12,5,2,1,28,58,86
0,14,e_0,503,531,589,18,3,3,9,4,0,1,30,8,8,0,5,8,0,18,3,3,12,5,2,1,27,8,8,3,5,7,1,28,58,86
0,14,e_0,503,531,589,18,3,3,9,4,0,1,18,3,3,12,5,2,1,27,8,8,3,5,7,1,30,8,8,0,5,8,0,28,58,86
0,14,e_0,503,531,589,18,3,3,9,4,0,1,18,3,3,12,5,2,1,30,8,8,0,5,8,0,27,8,8,3,5,7,1,28,58,86
0,6,e_3,558,561,589,1,1,0,1,4,0,1,23,7,7,7,5,6,1,16,1,1,14,5,1,0,13,1,0,13,4,0,1,3,28,31
0,6,e_3,558,561,589,1,1,0,1,4,0,1,13,1,0,13,4,0,1,23,7,7,7,5,6,1,16,1,1,14,5,1,0,3,28,31
0,6,e_3,558,561,589,1,1,0,1,4,0,1,13,1,0,13,4,0,1,16,1,1,14,5,1,0,23,7,7,7,5,6,1,3,28,31
0,6,e_3,558,561,589,1,1,0,1,4,0,1,16,1,1,14,5,1,0,23,7,7,7,5,6,1,13,1,0,13,4,0,1,3,28,31
0,6,e_3,558,561,589,1,1,0,1,4,0,1,16,1,1,14,5,1,0,13,1,0,13,4,0,1,23,7,7,7,5,6,1,3,28,31
0,15,e_0,408,531,594,14,2,2,3,4,0,1,23,6,6,7,5,5,1,14,2,2,12,5,1,1,5,1,0,5,4,0,1,123,63,186
0,15,e_0,408,531,594,14,2,2,3,4,0,1,5,1,0,5,4,0,1,23,6,6,7,5,5,1,14,2,2,12,5,1,1,123,63,186
0,15,e_0,408,531,594,14,2,2,3,4,0,1,5,1,0,5,4,0,1,14,2,2,12,5,1,1,23,6,6,7,5,5,1,123,63,186
0,15,e_0,408,531,594,14,2,2,3,4,0,1,14,2,2,12,5,1,1,23,6,6,7,5,5,1,5,1,0,5,4,0,1,123,63,186
0,15,e_0,408,531,594,14,2,2,3,4,0,1,14,2,2,12,5,1,1,5,1,0,5,4,0,1,23,6,6,7,5,5,1,123,63,186
0,7,e_3,552,561,594,3,1,0,3,4,0,1,25,7,7,5,5,6,1,18,1,1,12,5,1,0,15,1,0,15,4,0,1,9,33,42
0,7,e_3,552,561,594,3,1,0,3,4,0,1,15,1,0,15,4,0,1,25,7,7,5,5,6,1,18,1,1,12,5,1,0,9,33,42
0,7,e_3,552,561,594,3,1,0,3,4,0,1,15,1,0,15,4,0,1,18,1,1,12,5,1,0,25,7,7,5,5,6,1,9,33,42
0,7,e_3,552,561,594,3,1,0,3,4,0,1,18,1,1,12,5,1,0,25,7,7,5,5,6,1,15,1,0,15,4,0,1,9,33,42
0,7,e_3,552,561,594,3,1,0,3,4,0,1,18,1,1,12,5,1,0,15,1,0,15,4,0,1,25,7,7,5,5,6,1,9,33,42
0,8,e_3,539,561,599,7,1,0,7,4,0,1,28,9,9,2,5,8,1,21,3,3,9,5,3,0,19,2,2,11,5,1,1,22,38,60
0,8,e_3,539,561,599,7,1,0,7,4,0,1,19,2,2,11,5,1,1,28,9,9,2,5,8,1,21,3,3,9,5,3,0,22,38,60
0,8,e_3,539,561,599,7,1,0,7,4,0,1,19,2,2,11,5,1,1,21,3,3,9,5,3,0,28,9,9,2,5,8,1,22,38,60
0,8,e_3,539,561,599,7,1,0,7,4,0,1,21,3,3,9,5,3,0,28,9,9,2,5,8,1,19,2,2,11,5,1,1,22,38,60
0,8,e_3,539,561,599,7,1,0,7,4,0,1,21,3,3,9,5,3,0,19,2,2,11,5,1,1,28,9,9,2,5,8,1,22,38,60
0,8,e_3,549,561,599,4,1,0,4,4,0,1,26,7,7,4,5,6,1,19,1,1,11,5,1,0,16,2,2,14,5,1,1,12,38,50
0,8,e_3,549,561,599,4,1,0,4,4,0,1,16,2,2,14,5,1,1,26,7,7,4,5,6,1,19,1,1,11,5,1,0,12,38,50
0,8,e_3,549,561,599,4,1,0,4,4,0,1,16,2,2,14,5,1,1,19,1,1,11,5,1,0,26,7,7,4,5,6,1,12,38,50
0,8,e_3,549,561,599,4,1,0,4,4,0,1,19,1,1,11,5,1,0,26,7,7,4,5,6,1,16,2,2,14,5,1,1,12,38,50
0,8,e_3,549,561,599,4,1,0,4,4,0,1,19,1,1,11,5,1,0,16,2,2,14,5,1,1,26,7,7,4,5,6,1,12,38,50
0,9,e_3,452,561,604,0,0,0,0,3,0,0,22,6,6,8,2,6,1,14,2,2,8,5,2,0,11,1,0,11,4,0,1,109,43,152
0,9,e_3,452,561,604,0,0,0,0,3,0,0,11,1,0,11,4,0,1,22,6,6,8,2,6,1,14,2,2,8,5,2,0,109,43,152
0,9,e_3,452,561,604,0,0,0,0,3,0,0,11,1,0,11,4,0,1,14,2,2,8,5,2,0,22,6,6,8,2,6,1,109,43,152
0,9,e_3,452,561,604,0,0,0,0,3,0,0,14,2,2,8,5,2,0,22,6,6,8,2,6,1,11,1,0,11,4,0,1,109,43,152
0,9,e_3,452,561,604,0,0,0,0,3,0,0,14,2,2,8,5,2,0,11,1,0,11,4,0,1,22,6,6,8,2,6,1,109,43,152
0,9,e_3,535,561,604,8,1,0,8,4,0,1,29,9,9,1,2,9,1,22,3,3,8,2,4,0,20,3,3,10,5,2,1,26,43,69
0,9,e_3,535,561,604,8,1,0,8,4,0,1,20,3,3,10,5,2,1,29,9,9,1,2,9,1,22,3,3,8,2,4,0,26,43,69
0,9,e_3,535,561,604,8,1,0,8,4,0,1,20,3,3,10,5,2,1,22,3,3,8,2,4,0,29,9,9,1,2,9,1,26,43,69
0,9,e_3,535,561,604,8,1,0,8,4,0,1,22,3,3,8,2,4,0,29,9,9,1,2,9,1,20,3,3,10,5,2,1,26,43,69
0,9,e_3,535,561,604,8,1,0,8,4,0,1,22,3,3,8,2,4,0,20,3,3,10,5,2,1,29,9,9,1,2,9,1,26,43,69
0,1,e_1,472,599,606,25,7,7,5,4,0,1,18,3,3,12,5,2,1,25,7,7,5,5,6,1,9,1,0,9,4,0,1,127,7,134
0,1,e_1,472,599,606,25,7,7,5,4,0,1,9,1,0,9,4,0,1,18,3,3,12,5,2,1,25,7,7,5,5,6,1,127,7,134
0,1,e_1,472,599,606,25,7,7,5,4,0,1,9,1,0,9,4,0,1,25,7,7,5,5,6,1,18,3,3,12,5,2,1,127,7,134
0,1,e_1,472,599,606,25,7,7,5,4,0,1,25,7,7,5,5,6,1,18,3,3,12,5,2,1,9,1,0,9,4,0,1,127,7,134
0,1,e_1,472,599,606,25,7,7,5,4,0,1,25,7,7,5,5,6,1,9,1,0,9,4,0,1,18,3,3,12,5,2,1,127,7,134
0,3,e_1,473,599,614,25,7,7,4,4,0,1,18,3,3,12,5,2,1,25,7,7,5,5,6,1,9,1,0,9,4,0,1,126,15,141
0,3,e_1,473,599,614,25,7,7,4,4,0,1,9,1,0,9,4,0,1,18,3,3,12,5,2,1,25,7,7,5,5,6,1,126,15,141
0,3,e_1,473,599,614,25,7,7,4,4,0,1,9,1,0,9,4,0,1,25,7,7,5,5,6,1,18,3,3,12,5,2,1,126,15,141
0,3,e_1,473,599,614,25,7,7,4,4,0,1,25,7,7,5,5,6,1,18,3,3,12,5,2,1,9,1,0,9,4,0,1,126,15,141
0,3,e_1,473,599,614,25,7,7,4,4,0,1,25,7,7,5,5,6,1,9,1,0,9,4,0,1,18,3,3,12,5,2,1,126,15,141
0,12,e_3,546,561,615,5,1,0,5,4,0,1,27,8,8,3,5,7,1,20,2,2,10,5,2,0,17,2,2,13,5,1,1,15,54,69
0,12,e_3,546,561,615,5,1,0,5,4,0,1,17,2,2,13,5,1,1,27,8,8,3,5,7,1,20,2,2,10,5,2,0,15,54,69
0,12,e_3,546,561,615,5,1,0,5,4,0,1,17,2,2,13,5,1,1,20,2,2,10,5,2,0,27,8,8,3,5,7,1,15,54,69
0,12,e_3,546,561,615,5,1,0,5,4,0,1,20,2,2,10,5,2,0,27,8,8,3,5,7,1,17,2,2,13,5,1,1,15,54,69
0,12,e_3,546,561,615,5,1,0,5,4,0,1,20,2,2,10,5,2,0,17,2,2,13,5,1,1,27,8,8,3,5,7,1,15,54,69
0,12,e_3,556,561,615,1,1,0,1,4,0,1,24,7,7,6,5,6,1,17,1,1,13,5,1,0,14,1,0,14,4,0,1,5,54,59
0,12,e_3,556,561,615,1,1,0,1,4,0,1,14,1,0,14,4,0,1,24,7,7,6,5,6,1,17,1,1,13,5,1,0,5,54,59
0,12,e_3,556,561,615,1,1,0,1,4,0,1,14,1,0,14,4,0,1,17,1,1,13,5,1,0,24,7,7,6,5,6,1,5,54,59
0,12,e_3,556,561,615,1,1,0,1,4,0,1,17,1,1,13,5,1,0,24,7,7,6,5,6,1,14,1,0,14,4,0,1,5,54,59
0,12,e_3,556,561,615,1,1,0,1,4,0,1,17,1,1,13,5,1,0,14,1,0,14,4,0,1,24,7,7,6,5,6,1,5,54,59
0,3,e_2,562,610,621,30,10,10,15,2,1,0,22,7,7,8,5,6,1,30,10,10,0,2,10,0,12,1,0,12,4,0,1,48,11,59
0,3,e_2,562,610,621,30,10,10,15,2,1,0,12,1,0,12,4,0,1,22,7,7,8,5,6,1,30,10,10,0,2,10,0,48,11,59
0,3,e_2,562,610,621,30,10,10,15,2,1,0,12,1,0,12,4,0,1,30,10,10,0,2,10,0,22,7,7,8,5,6,1,48,11,59
0,3,e_2,562,610,621,30,10,10,15,2,1,0,30,10,10,0,2,10,0,22,7,7,8,5,6,1,12,1,0,12,4,0,1,48,11,59
0,3,e_2,562,610,621,30,10,10,15,2,1,0,30,10,10,0,2,10,0,12,1,0,12,4,0,1,22,7,7,8,5,6,1,48,11,59
0,14,e_3,550,561,623,3,1,0,3,4,0,1,26,7,7,4,5,6,1,19,1,1,11,5,1,0,15,2,2,15,5,1,1,11,62,73
0,14,e_3,550,561,623,3,1,0,3,4,0,1,15,2,2,15,5,1,1,26,7,7,4,5,6,1,19,1,1,11,5,1,0,11,62,73
